,page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,country,description
836,https://www.imdb.com/title/tt4266894/,https://m.media-amazon.com/images/M/MV5BNWNjYTM5YjctMzI1NC00N2E3LTk3YzAtNmQ1MDI2OTY1NzA0XkEyXkFqcGc@._V1_.jpg,Babel nisei,2001,5.6,,"Karen Strassman, Ken'ichi Suzumura, Dave Wittenberg, Michelle Ruff, Lex Lang",1.0,13.0,"Action, Adventure, Animation",Japan,"Koichi Kamiya is a Japanese middle school student, but then one day a mysterious voice awakens him from his dreams and asks him to fight against evil in the name of Babel II. The next day, he meets Juju, Wong and the powerful Lord Yomi, the latter of whom is trying to gather a powerful group of people with psychic powers in order to take over the world. But first, he ...Read all"
837,https://www.imdb.com/title/tt4368588/,https://m.media-amazon.com/images/M/MV5BZjhjMTMwYTUtZjYwOC00YjFlLWE4YjUtNGE4YjAyMWQ1NWEyXkEyXkFqcGc@._V1_.jpg,TNA Xplosion,2002,6.3,,"Mike Tenay, Don West, Jeremy Borash, David Penzer, Peter Senerchia",11.0,400.0,"Action, Sport",United States,TNA Xplosion features exclusive Xplosion matches plus highlights from Total Nonstop Action Wrestling's NWA: Total Nonstop Action (2002) and TNA Impact! Wrestling (2004) programs.
838,https://www.imdb.com/title/tt4372186/,https://m.media-amazon.com/images/M/MV5BZDM0ZjA0NTItNGZlZi00NGFkLWE5OTMtZTYyMGE4OTNlNDMyXkEyXkFqcGc@._V1_.jpg,Burn-Up Scramble,2004,5.6,"Yasunori Ide, Jun Kanzaki","Rie Kugimiya, Mamiko Noto, Kirk Thornton, Lex Lang, Akio Ôtsuka",1.0,12.0,"Action, Animation, Comedy",Japan,
839,https://www.imdb.com/title/tt4603546/,"https://m.media-amazon.com/images/M/MV5BOWE3NjM4NDktZWFjYi00MTdjLTllMjUtZWU1YjM0NjVmMjIxXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Dial 100,2001,,,"Murli Sharma, Abhimanyu Singh, Kainaaz Parvez, Amit Singh Thakur, Ravi Gosain",1.0,48.0,"Action, Drama",India,The TV Series is cop thriller based on present times and takes up contemporary issues like wife-burning and suicide.
840,https://www.imdb.com/title/tt4719224/,https://m.media-amazon.com/images/M/MV5BNTg5ZGE4MmUtMWZkZS00MDk5LTg3ZWEtNzZiZjA1NzFkMGFjXkEyXkFqcGc@._V1_.jpg,The Witching Hour,2002,,,Hayden Milligan,1.0,1.0,"Action, Comedy, Drama",United States,"""The Witching Hour"" was a fortnightly hosted horror movie show airing on Insight public access cable Channel 14 (Lexington, Kentucky, USA); hosted by Hayden Milligan as I. Zombie."
841,https://www.imdb.com/title/tt4744398/,https://m.media-amazon.com/images/M/MV5BYTY2ZWRkMGQtOTBmNy00ZmNhLWJjN2UtY2M2YzYyOTllOGMyXkEyXkFqcGc@._V1_.jpg,Gospoda oficery,2004,5.5,,"Oleg Stefan, Bakhtiyar Kozha, Igor Livanov, Irina Rozanova, Konstantin Vorobyov",1.0,8.0,"Action, Adventure, Drama",Russia,
842,https://www.imdb.com/title/tt4773360/,https://m.media-amazon.com/images/M/MV5BOWRlNmYyNGEtMjFmNi00NjFjLTkzYzEtNmQ2NDAxZTNkZTYzXkEyXkFqcGc@._V1_.jpg,Mutsu Enmei Ryu Gaiden: Shura no Toki,2004,7.6,Masatoshi Kawahara,"Marc Thompson, Lex Wutas, Marc Diraison, Matt Caplan, James Carter Cathcart",1.0,26.0,"Action, Animation, Comedy",Japan,This anime is about a family called Mutsu they use their fists to fight and there three heroes Mutsu Yakmu and his son Takto and Mutsu Izumi
843,https://www.imdb.com/title/tt4985704/,https://m.media-amazon.com/images/M/MV5BMzljMzA2ZTItNDA2ZC00NWYxLTliMmEtMTNlOTA1OTkxM2VhXkEyXkFqcGc@._V1_.jpg,Tomato Twins,2002,5.5,,,2.0,27.0,"Action, Animation, Comedy",Singapore,"The series stars Ti-Yo and Ti-Ann, a pair of 7-year-old twin siblings who gained superpowers from accidentally drinking an experimental concoction as babies. They go on to fight against Kat Pest Trophy and his army of robots from taking control of their town of Happia."
844,https://www.imdb.com/title/tt5161512/,https://m.media-amazon.com/images/M/MV5BY2Q2ZGM5NmEtMjM1OS00YWFjLWJhY2UtNDdkYjNlYjdmZWE3XkEyXkFqcGc@._V1_.jpg,Yugo the Negotiator,2004,6.5,,"Jason Douglas, Takashi Hagino, Takashi Matsuyama, Michie Tomizawa, Joanne Bonasso",1.0,13.0,"Action, Animation, Drama",Japan,"Yugo is a master negotiator and mediator. Fluent in five languages, a understanding of human nature combined with top-level international connections make him a formidable operative."
845,https://www.imdb.com/title/tt5201864/,https://m.media-amazon.com/images/M/MV5BZTI3MGU5MDktZTZiMy00YjMwLWI3OGUtMjViZGJjN2EzOTBhXkEyXkFqcGc@._V1_.jpg,Hatim,2003,8.6,,"Shamsuddin, Reena Aggarwal, Vijay Ganju, Rahil Azam, Pooja Ghai Rawal",1.0,48.0,"Action, Adventure, Fantasy",India,"Hatim embarks on a mission to solve seven riddles in seven months to destroy the emperor of evil sorcerers named Dajjal, who is terrorizing the world. He travels to unknown lands with strange people and faces various struggles on the way."
846,https://www.imdb.com/title/tt5299818/,https://m.media-amazon.com/images/M/MV5BMWUxY2MwN2YtOTA3Ni00NDQzLTljZTgtNjYyYmY3Y2FlZDFiXkEyXkFqcGc@._V1_.jpg,Mavi Rüya,2004,7.0,,"Melda Bekcan, Ali Basar, Esin Civangil, Ugur Kivilcim, Fatos Tez",1.0,71.0,"Action, Drama",Turkey,"A dynasty that pursues immortality, and the struggle of Zeynep and her family fighting against this dynasty."
847,https://www.imdb.com/title/tt5466156/,https://m.media-amazon.com/images/M/MV5BOWFiMDQwMDktMTM5Yi00ZDBkLWExNTEtMzdiMzk1YTkwYzRlXkEyXkFqcGc@._V1_.jpg,Karma,2004,9.0,,"Riva Bubber, Siddharth Choudhary, Nasir Abdullah, Tinnu Anand, Sikandar Kharbanda",1.0,52.0,"Action, Adventure, Drama",India,"Karma is a true super hero who originates from Hindu mythology, created to withstand the onslaught of the demonic forces of Markesh."
848,https://www.imdb.com/title/tt5628228/,https://m.media-amazon.com/images/M/MV5BMjQwZDJlMzAtNmZkNS00OWNlLTk4MWEtOWNiYmZiMmMwNmJiXkEyXkFqcGc@._V1_QL75_UX187_.jpg,WWP Thunderstrike,2004,,Deon Potgieter,"Deon Potgieter, Steve Debbes, Paul Lloyd Jr., Ray Leppan, Robin Smith",4.0,67.0,"Action, Comedy, Sport",South Africa,"(WWP), contested exclusively among Heavyweight (>=100 kg (220 lb)) wrestlers. It was created in April 2004 when WWP debuted its television show, WWP Thunderstrike. Tornado has had the longest reign."
849,https://www.imdb.com/title/tt5683712/,https://m.media-amazon.com/images/M/MV5BZGQ4MGU4YWEtNjg1MS00NWQ0LWI2MjktNWNkYWJlYzQ5Njg4XkEyXkFqcGc@._V1_.jpg,Dennou Boukenki Webdiver,2001,7.7,,"Tomokazu Sugita, Yumiko Kobayashi, Yuki Kaida, Shiho Kikuchi, Junko Takeuchi",1.0,52.0,"Action, Adventure, Animation",Japan,"In 2100, kids dive into a global network. A virus corrupts the Web Knights guarding cyberspace. Gladion, the sole uninfected Knight, enlists young diver Kaito Yuki's help to save the digital world from destruction."
850,https://www.imdb.com/title/tt5914182/,https://m.media-amazon.com/images/M/MV5BMTkyMTdkZTgtN2E4Yy00YWVkLTg3NjUtMWE2NTgwMTRlYWE2XkEyXkFqcGc@._V1_.jpg,Majuu Sensen: The Apocalypse,2003,5.8,Ken Ishikawa,"Nana Mizuki, Kentarô Itô, Taiki Matsuno, Shoko Kikuchi",1.0,13.0,"Action, Animation, Fantasy",Japan,"The story begins in a ruined city soon after the catastrophe designed by the awakened omnipotent existence alias 'God' who destroyed the civilization almost completely. However, this existence is not a perfect god yet. It needs the 'blood of Maria' for total resurrection.

The city starts to revive. Mankind has strength to heal up the wounds of destruction.

'God' hid...Read all"
851,https://www.imdb.com/title/tt6369458/,https://m.media-amazon.com/images/M/MV5BM2IyMThmNTctNTAwZC00MTM5LTkxMjYtYjczYzIzNjAzMGU2XkEyXkFqcGc@._V1_.jpg,Aqua Kids,2004,,,"Shizuka Itô, Masakazu Morita, Akeno Watanabe, Fumihiko Tachiki, Misato Fukuen",1.0,26.0,"Action, Adventure, Animation",Japan,
852,https://www.imdb.com/title/tt6400608/,https://m.media-amazon.com/images/M/MV5BMTI3MDg5MDM4M15BMl5BanBnXkFtZTcwNzQ2ODQyMQ@@._V1_.jpg,Knights of the Zodiac,2003,8.5,,"Martin Roach, Scott McCord, Maurice Dean Wint, George Buza, Neil Crone",1.0,40.0,"Action, Adventure, Animation",Japan,"Several warriors known as 'Saints' have in their possessions a unique cloth, must protect a goddess as she tries to keep Earth from being destroyed, in this censored version of 'Saint Seiya'."
853,https://www.imdb.com/title/tt6554358/,https://m.media-amazon.com/images/M/MV5BNjY5NjY5OGUtZDdhMC00YjE5LWIwYmEtMjM3ZjNlNmZhNWU3XkEyXkFqcGc@._V1_.jpg,Pluster World,2003,7.8,,"Jun Fukuyama, Daisuke Namikawa, Wataru Hatano, Nobutoshi Canna",1.0,52.0,"Action, Adventure, Animation",Japan,
854,https://www.imdb.com/title/tt6840424/,https://m.media-amazon.com/images/M/MV5BYjhiZWM3MjAtN2Y5Zi00ZmZjLWFhN2EtMGUzODVmMzk1MTNlXkEyXkFqcGc@._V1_.jpg,Saiyuki Reload,2003,7.3,,"Daisuke Namikawa, Daisuke Ono, Cindy Robinson, Terrence Stone, Takuo Kawamura",,26.0,"Action, Animation, Comedy",Japan,"Priest Genjo Sanzo and companions Cho Hakkai, Sha Gojyo, and Son Goku maintain their westward journey to stop the resurrection of the demon Gyoumao. As the reputation of the Sanzo Ikkou precedes them, they continue to fight demon assassins at every turn, but they must also deal with increasing tensions within their group in order to defeat a powerful enemy."
855,https://www.imdb.com/title/tt7351522/,https://m.media-amazon.com/images/M/MV5BOWRiYTFiNWUtYzEyOC00ZDc2LTk3NjItZDQzZTEwZjQyYzMxXkEyXkFqcGc@._V1_.jpg,Nyi Roro Kidul,2003,8.5,,"Lilis Suganda, Chairil J.M., Afdhal Yusman, Choky Andriano, Imel Putri Cahyati",,1.0,Action,Indonesia,
856,https://www.imdb.com/title/tt7496966/,https://m.media-amazon.com/images/M/MV5BOGQwNTIxYjEtNDgzNS00YjJhLTllM2YtMGU0MTRiZmYyMTYzXkEyXkFqcGc@._V1_.jpg,Casse Cou,2003,,,"Mathieu Couture, Benoît Savoie",,6.0,"Action, Documentary",Canada,"-Watch two adventurous, young men on a wild journey as they surf, skate and BMX throughout province of Québec (in Canada)."
857,https://www.imdb.com/title/tt7504196/,https://m.media-amazon.com/images/M/MV5BNjgxZGQ1MTEtYWY0ZC00NjI2LTgwOWUtMzJhMWUyODBiZjcwXkEyXkFqcGc@._V1_.jpg,Survivor,2003,5.4,Charlie Parsons,"Grigoris Arnaoutoglou, Evangelia Dermitzoglou, Sandra Boura, Katerina Darmi, Nikos Labrinakis",1.0,3.0,"Action, Game-Show, Reality-TV",Greece,The first Greek survivor where 16 ''everyday'' people battle for money and fame under very difficult conditions in a small island in Panama. As there is no public vote to decide who leaves and who stays strategy and forming alliances matters as much as being a strong survivor.
858,https://www.imdb.com/title/tt7654814/,https://m.media-amazon.com/images/M/MV5BNzE1NmYzZGEtYjdlMC00MTA3LWFjNDItMDVlOTJmODA3MDZlXkEyXkFqcGc@._V1_.jpg,Saara Akaash,2003,7.8,Animitra Chakravorty,"Sai Deodhar, Shakti Anand, Parmeet Sethi, Kiran Kumar, Vaquar Shaikh",1.0,7.0,"Action, Drama, Romance",India,"Explores the dedication and determination of each of these officers, and also tries to delve into the friendship, love, heartbreak and tragedies."
859,https://www.imdb.com/title/tt7924356/,https://m.media-amazon.com/images/M/MV5BZTY5MWQ5NmYtZmZhZC00NThiLThjYjktZTI0MzFlYzEwMGQwXkEyXkFqcGc@._V1_.jpg,Awantura O Kase,2002,7.7,,"Maciej Jacek Nawrocki, Krzysztof Ibisz",1.0,67.0,"Action, Game-Show",Poland,"Cash Battle is the only general knowledge quiz show with no limit on the money a person can win. Contestants are challenged to win until they lose. The game consists of two parts. In part one, there are 3 teams of 4. The host-Krzysztof Ibisz, a popular TV personality and a three-time winner of the Victor Award-draws question categories by spinning a wheel. Teams bid f...Read all"
860,https://www.imdb.com/title/tt8228872/,https://m.media-amazon.com/images/M/MV5BMjFhNDI1ZTktMDdmNy00ZDY1LWEyMjctZjE4MjQwZTg1NGQ2XkEyXkFqcGc@._V1_.jpg,Cyber Tribe,2002,,,,1.0,13.0,"Action, Animation, Family",Malaysia,"Prepare to meet the new breed of cyber crime busters of the 21st century. Nat, a teenage boy who loves all things digital unwittingly activates the virtual cyber crime-busting team Giga, Mega and Tera. Together they fight cyber crime and other online threats."
861,https://www.imdb.com/title/tt8537128/,"https://m.media-amazon.com/images/M/MV5BMDU4ZmM1NjYtNGY2MS00NmE1LThiMzAtNzU3NWZhYmM0ZjgxXkEyXkFqcGc@._V1_QL75_UX500_CR0,0,500,281_.jpg",Thriller Thursdays,2003,,,,,,"Action, Adventure, Horror",Canada,"A showcase of great movie thrillers, including science fiction and horror movies."
862,https://www.imdb.com/title/tt8537300/,https://m.media-amazon.com/images/M/MV5BMjhmM2E2OTYtZjBjNS00ZDAyLTg2YzUtMThiMWVmNWE5ZDExXkEyXkFqcGc@._V1_.jpg,The Screaming Room,2001,,,Jane Meikle,,1.0,"Action, Comedy, Drama",Canada,"""The Screaming Room"" was a magazine-style program goes behind-the-scenes with interviews, profiles and information on notable genre filmmakers, writers and actors; as well as hosting horror, slasher supernatural and occult movies."
863,https://www.imdb.com/title/tt8861750/,https://m.media-amazon.com/images/M/MV5BM2NjMzg4YjQtZjA4Yy00OTQ1LTk1M2YtODI4YmY1MzgwYWZjXkEyXkFqcGc@._V1_.jpg,Music Cafe&apos;,2002,,,"Peter Criss, Jani Lane, Adrienne Janic, Kevin DuBrow, Quiet Riot",1.0,5.0,Action,United States,
864,https://www.imdb.com/title/tt8988892/,https://m.media-amazon.com/images/M/MV5BZWVlZDc3OTItODdmMy00N2RhLTlmNzQtOWRlZjUxNDlhMjIzXkEyXkFqcGc@._V1_.jpg,Dayere-ye Tardid,2003,4.5,,"Fakhri Khorvash, Davoud Rashidi, Mozhgan Taraneh, Omid Zendegani, Leili Rashidi",,2.0,"Action, Mystery",Iran,
865,https://www.imdb.com/title/tt9328230/,https://m.media-amazon.com/images/M/MV5BODBkM2Q4ZWEtMTE1My00OThlLTliYTYtN2Y2ZWQ3NDIxMzM0XkEyXkFqcGc@._V1_.jpg,Saint Beast,2003,5.6,,"Toshiyuki Morikawa, Takahiro Sakurai, Kôki Miyata, Hiroyuki Yoshino, Kyôko Hikami",1.0,6.0,"Action, Animation, Fantasy",Japan,"In the ancient past, the Highest level of angels, the Six Saintly Beasts reigned supreme as the beast kings. Two of the Saint Beasts disobeyed Gods order and was sealed away in a Hellish place. Now after thousands of days and nights, the barrier has weakened and they escape. So the remaining four must go to Earth and stop them from causing trouble."
866,https://www.imdb.com/title/tt9575722/,https://m.media-amazon.com/images/M/MV5BZDBiMDBiODMtODAyZC00MjRhLWI5M2MtNjlhYzk1NTg2Y2ZhXkEyXkFqcGc@._V1_.jpg,Chi yung san ging gai,2003,6.7,,"Cheung-Ching Mak, Bowie Lam, Benny Chan, Joe Tak-Chung Ma, Kenix Kwok",1.0,30.0,"Action, Crime, Drama",Hong Kong,
867,https://www.imdb.com/title/tt9632736/,https://m.media-amazon.com/images/M/MV5BMWZiYWM4MjAtZDg2My00MjgwLTk1YjQtMzUxZTdkODc3MjQ0XkEyXkFqcGc@._V1_.jpg,Tank Knight Fortress,2003,4.7,,"Uhm Sang-hyun, Kim Jin-Hwan, Wonjoon Lee, Seong-Hoon Hong, Kim Seung-jun",,5.0,"Action, Adventure, Animation",South Korea,"This show revolves around the three Fortress Knights and a human boy named Jung who are about to shape the Fortress Planet, known as the home where robots live in peace. But the harmony was disrupted because of the sudden presence of a dictator Dark Fortress along with his evil schemes. Now it's up to the Fortriss Knights and Jung, who accidentally got into the Fortri...Read all"
868,https://www.imdb.com/title/tt0239330/,https://m.media-amazon.com/images/M/MV5BMjQ5MzM3OTctOGJkYi00OTdjLWI0YTEtNGQ1YzFjNDlmYWQ2XkEyXkFqcGc@._V1_.jpg,Dead Last,2001,7.3,"D.V. DeVincentis, Patrick O'Neill, Steve Pink","Sara Downing, Tyler Labine, Birkett Turton, Wayne Pére, Paul Gleason",1.0,13.0,"Adventure, Comedy, Crime",United States,Three bandmates find a strange amulet that allows them to see and talk to ghosts. They end up helping various ghosts resolve their unfinished business that keeps them stuck on Earth.
869,https://www.imdb.com/title/tt0271308/,https://m.media-amazon.com/images/M/MV5BMDY5N2ZhMGMtZmYzOS00MTYzLTkxN2EtYmYyODNkYjdhZTU0XkEyXkFqcGc@._V1_.jpg,Tales from the Neverending Story,2004,5.0,"Leila Basen, David Preston, Michael Springate","Mark Rendall, Johnny Griffin, Brittany Drisdelle, Valérie Chiniara, Stefano Faustini",1.0,13.0,"Adventure, Drama, Family",Germany,"Bastian, a boy who loses his imagination after the death of his mother, discovers a magical book that transports him to Fantasia, where he fights as Atreyu to save a world endangered by the Nothing."
870,https://www.imdb.com/title/tt0273374/,https://m.media-amazon.com/images/M/MV5BMTU3ZDkxMjMtNGYzYS00ZWRkLWExMjAtMTkyNmMxYmMyZTBlXkEyXkFqcGc@._V1_.jpg,MythQuest,2001,7.9,,"Christopher Jacot, Joseph Kell, Wendy Anderson, Meredith Henderson, Matthew Walker",1.0,13.0,"Adventure, Family, Fantasy",Canada,"While searching for their missing father, a brother & sister Alex & Cleo Bellows are drawn into the actual myths when entering the Cyber Museum.They encounter Gorgos, a trickster god, who wants to destroy the world by constantly changing the famous myths."
871,https://www.imdb.com/title/tt0273493/,https://m.media-amazon.com/images/M/MV5BMTU2NTYzOTA5OF5BMl5BanBnXkFtZTcwODE1MzUwMw@@._V1_.jpg,"Cartouche, prince des faubourgs",2001,6.7,,"Matthew Géczy, Barbara Scaff, Edgar Givry, Jean-Claude Donda, Mike Marshall",1.0,26.0,"Adventure, Animation",France,"Paris at the beginning of the 18th Century. The adventurer, Cartouche, an ardent advocate of fairness, honor and liberty, opposes the omnipotence of the King. He fights with his compatriots for the rights of the 'common people', and against all those who try to repress them. A romantic adventure in the best tradition of Swash-buckler films."
872,https://www.imdb.com/title/tt0281482/,https://m.media-amazon.com/images/M/MV5BM2NmZjAzY2UtYzExNC00NDhlLWJiMWQtMDkxMGFjYzZjMzJkXkEyXkFqcGc@._V1_.jpg,The Sausage Factory,2001,6.1,"Henry Pincus, Henry Pincus","Adam Brody, Adam Frost, Andi Eystad, Kenny Fisher, Johnny Lewis",1.0,13.0,"Adventure, Comedy, Romance",Canada,"In this American Pie style comedy, 4 friends go through the normal days of high school. Each experience their own adventures. Ted wants Nancy, his girlfriend, to finally let out. Zack loves Lisa, but never gets the right moment to ask her out. J.C. is always finding older and mysterious women who fall in love with him. And Gilby is always getting himself into trouble."
873,https://www.imdb.com/title/tt0285335/,https://m.media-amazon.com/images/M/MV5BYTM0NGI5MGUtZmZiYS00YmM4LTg2OTQtM2RlY2FhOTAwNDgyXkEyXkFqcGc@._V1_.jpg,The Amazing Race,2001,7.8,"Elise Doganieri, Bertram van Munster","Phil Keoghan, Joyce Robinson, Uchenna Agu, Jet McCoy, Cord McCoy",38.0,446.0,"Adventure, Family, Game-Show",United States,"Multiple teams race around the globe for $1,000,000 to 'amazing' locations."
874,https://www.imdb.com/title/tt0290111/,https://m.media-amazon.com/images/M/MV5BMTg3OTM5ODk5MV5BMl5BanBnXkFtZTgwNTQ0NDMzMjE@._V1_.jpg,Russell Coight&apos;s All Aussie Adventures,2001,8.1,,"Glenn Robbins, Hermann Iberg, Tom Martin, Birgit Mildenberger, Helena Persson",3.0,20.0,"Adventure, Comedy",Australia,"Slapstick mockumentary about an enthusiastic Aussie wildlife expert, Russell Coight, whose haphazard and inept adventuring style ensures that he is a danger to anything and anyone he meets, not to mention himself."
875,https://www.imdb.com/title/tt0292408/,"https://m.media-amazon.com/images/M/MV5BMTUxMjkxNzQwNF5BMl5BanBnXkFtZTcwODE5MDMyOA@@._V1_QL75_UX140_CR0,13,140,140_.jpg",The Heat Is On,2001,,,"Sheila Blackburn, Adrianna Brookes, Johanna Christie-Smith, Joleene Drage, Andre Frayn",,25.0,"Adventure, Reality-TV",United Kingdom,
876,https://www.imdb.com/title/tt0292800/,https://m.media-amazon.com/images/M/MV5BN2FjZmVkNDEtNzQ5My00MDkyLTg0Y2ItYjhkOWJhNGVhYjJiXkEyXkFqcGc@._V1_.jpg,The Grim Adventures of Billy &amp; Mandy,2001,7.6,Maxwell Atoms,"Grey DeLisle, Greg Eagles, Richard Steven Horvitz, Vanessa Marshall, Jennifer Hale",6.0,72.0,"Adventure, Animation, Comedy",United States,The ill-tempered Grim Reaper gets into a wager that forces him to become the life-long companions of two scheming youngsters after he loses.
877,https://www.imdb.com/title/tt0293989/,https://m.media-amazon.com/images/M/MV5BYjc5NjIxNjUtYzA1NS00NzZkLWEwNzctZDRlYzI2YmMxZTc4XkEyXkFqcGc@._V1_.jpg,Acampamento Legal,2001,,Helder Peixoto,"Rodrigo Lombardi, Ivan de Almeida, Ju Colombo, Márcio Ribeiro, Luah Galvão",1.0,180.0,"Adventure, Family",Brazil,"Told the story of a group of children who lived adventures at a camp, while learning about friendship, magic and other topics relevant to children."
878,https://www.imdb.com/title/tt0294177/,https://m.media-amazon.com/images/M/MV5BYzUyMGMxZWItZTU4Yy00MjdjLTlhNzUtOWE2NzQ4NWQxY2Y0XkEyXkFqcGc@._V1_.jpg,"Sagwa, the Chinese Siamese Cat",2001,7.2,"Amy Tan, Erica Rothschild","Holly Gauthier-Frankel, Oliver Grainger, Jesse Vinet, Hiro Kanagawa, Khaira Ledeyo",1.0,40.0,"Adventure, Animation, Comedy",Canada,"A young cat living in a magistrate's palace in ancient China, learns the values and importance of family and loyalty."
879,https://www.imdb.com/title/tt0299388/,https://m.media-amazon.com/images/M/MV5BNTA5ODExMDYtZjViYy00ZGM4LTgwODgtZmZmOTNmZjM4OTQxXkEyXkFqcGc@._V1_.jpg,Sooty,2001,7.4,,"Richard Cadell, Sheila Clark, Debby Cumming, Francis Wright, Vicki Lee Taylor",3.0,31.0,"Adventure, Comedy, Family",United Kingdom,"New 13-part series of the classic puppet series with a new presenter, Vicki, and a new cast member, a cat named Miki, who should please Sweep and Butch. Butch has a more dominant role in this series. Richard Cadell and Vicki Lee Taylor star with Sooty, Sweep, Soo, and Little Cousin Scampi. There's a new theme tune and a new location, Sooty's House, where a bevy of gue...Read all"
