page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,countries,description
https://www.imdb.com/title/tt0948538/,https://m.media-amazon.com/images/M/MV5BMDA5NThmNzgtN2UyYi00NWZiLTk5YjYtNjc0YTlmMjA1YzRhXkEyXkFqcGc@._V1_.jpg,Journeyman,2007,8.0,Kevin Falls,"Kevin McKidd, Gretchen Egolf, Moon Bloodgood, Reed Diamond, Brian Howe, Charles Henry Wyson",1,13,"Fantasy, Romance, Sci-Fi, Time Travel",United States,"A San Francisco journalist mysteriously travels to the past and alters the path of people's lives. When his travels reunite him with his long-lost fiancée Livia, life with his present-day wife gets very interesting."
https://www.imdb.com/title/tt0948539/,https://m.media-amazon.com/images/M/MV5BNTE5ODM2MDgwNF5BMl5BanBnXkFtZTcwMDI0OTc5MQ@@._V1_.jpg,Kath & Kim,2008,4.9,Michelle Nader,"Molly Shannon, Selma Blair, John Michael Higgins, Mikey Day, Melissa Rauch, Jay Phillips",1,17,Comedy,"United States, Australia",U.S. version of the hit Australian comedy about a dysfunctional mother and daughter relationship.
https://www.imdb.com/title/tt0949681/,https://m.media-amazon.com/images/M/MV5BMzk2MjdiYjgtMzcxMC00MDVlLTlhYzUtYmRkNjMwNTg0YTY0XkEyXkFqcGc@._V1_.jpg,Hayatim Sana Feda,2006,3.2,,"Tamer Karadagli, Deniz Ugur, Asu Emre, Görkem Arda Keskin, Sahap Sayilgan, Belma Canciger",,10,"Drama, Turkish",Turkey,
https://www.imdb.com/title/tt0949686/,https://m.media-amazon.com/images/M/MV5BYzkxZjRlYjItNDNjNy00MGUwLTg0NTktM2FjNDMyNGZlZGZmXkEyXkFqcGc@._V1_.jpg,Kurtlar Vadisi: Terör,2007,6.3,,"Necati Sasmaz, Gürkan Uygun, Sönmez Atasoy, Kenan Çoban, Erhan Ufak, Emin Olcay",1,2,"Action, Adventure, Crime, Drama, Turkish",Turkey,"Polat Alemdar and his friends continue to struggle, in the last two seasons against mafia, but in this season against the terrorists organizations, in a particular PKK."
https://www.imdb.com/title/tt0950701/,https://m.media-amazon.com/images/M/MV5BODY3ZWM3OTgtMWY5NC00N2FmLWIyZmUtOTFiMTAyYmE4NmIxXkEyXkFqcGc@._V1_.jpg,The Life & Times of Tim,2008,8.3,Steve Dildarian,"Steve Dildarian, MJ Otto, Nick Kroll, Matt Johnson, Peter Giles, Julianne Grossman",3,30,"Adult Animation, Animation, Comedy, Sitcom",United States,Watch as Tim finds himself in several awkward situations in this HBO cartoon comedy.
https://www.imdb.com/title/tt0950721/,https://m.media-amazon.com/images/M/MV5BMTkzMTY0NzU1NV5BMl5BanBnXkFtZTcwMzI0MDM1MQ@@._V1_.jpg,Back to You,2007,6.5,"Steven Levitan, Christopher Lloyd","Kelsey Grammer, Patricia Heaton, Josh Gad, Ty Burrell, Fred Willard, Ayda Field",1,17,"Comedy, Sitcom",United States,A pair of star news anchors work together at a local TV station.
https://www.imdb.com/title/tt0955250/,https://m.media-amazon.com/images/M/MV5BMTQ1NjU2ODAxOV5BMl5BanBnXkFtZTcwNzkwMDU1MQ@@._V1_.jpg,Cane,2007,7.1,Cynthia Cidre,"Jimmy Smits, Nestor Carbonell, Polly Walker, Paola Turbay, Eddie Matos, Michael Trevino",1,13,Drama,United States,A Latino family works together to operate a rum business.
https://www.imdb.com/title/tt0955322/,https://m.media-amazon.com/images/M/MV5BMThjMjMzNjktMWMxYS00MWJjLWFhOGUtOGNjMzM1MjgzNDgwXkEyXkFqcGc@._V1_.jpg,Reaper,2007,7.7,"Michele Fazekas, Tara Butters","Bret Harrison, Tyler Labine, Rick Gonzalez, Missy Peregrym, Andrew Airlie, Ray Wise",2,31,"Adventure, Comedy, Dark Comedy, Drama, Fantasy, Thriller","United States, Canada",A slacker must find and return escaped souls to hell.
https://www.imdb.com/title/tt0955346/,https://m.media-amazon.com/images/M/MV5BM2IzZDI1NzQtZWExMy00YmI2LTlmZGQtYzQyOGEyYjI2NDNmXkEyXkFqcGc@._V1_.jpg,Moonlight,2007,7.6,"Ron Koslow, Trevor Munson","Alex O'Loughlin, Sophia Myles, Jason Dohring, Shannyn Sossamon, Chris Krauser, Tami Roman",Unknown,17,"Crime, Drama, Fantasy, Horror, Romance, Thriller, Vampire Horror",United States,An undead private investigator uses his unique talents to help the living.
https://www.imdb.com/title/tt0955353/,https://m.media-amazon.com/images/M/MV5BMmY3MTJhYjQtNmJkZC00YzNkLTg0MjYtNDcyMjQ3MGQ3NGZiXkEyXkFqcGc@._V1_.jpg,Women's Murder Club,2007,7.2,"Elizabeth Craft, Sarah Fain","Angie Harmon, Laura Harris, Paula Newsome, Aubrey Dollar, Tyrees Allen, Rob Estes",1,13,"Crime, Drama, Mystery, Suspense Mystery, Whodunnit",United States,"Longtime friends gather off-the-clock to solve cases, despite personal issues. DA Jill has troubled past, ME Claire is dealing with a husband newly in a wheelchair, and tough Detective Lindsay finds herself working under her ex-husband."
https://www.imdb.com/title/tt0956036/,https://m.media-amazon.com/images/M/MV5BMTgwMDM2ODgyNl5BMl5BanBnXkFtZTcwNjI4MDI2MQ@@._V1_.jpg,Canterbury's Law,2008,6.6,Dave Erickson,"Julianna Margulies, Ben Shenkman, Keith D. Robinson, Trieste Kelly Dunn, Terry Kinney, Aidan Quinn",1,6,Drama,United States,"A television series centered on Elizabeth Canterbury, a tough-minded defense attorney who isn't afraid to push boundaries in order to protect innocent clients."
https://www.imdb.com/title/tt0958228/,https://m.media-amazon.com/images/M/MV5BMzEyNjg2OTA1Ml5BMl5BanBnXkFtZTgwMDI0NzEzNzE@._V1_.jpg,Are You Smarter Than a 5th Grader?,2007,4.9,"Barry Poznick, John Stevens","Jeff Foxworthy, Danielle Soibelman, Madison Leisle, Mackenzie Holmes, Nathan Lazarus, Cody Benjamin Lee",Unknown,189,"Family, Game Show, Quiz Show",United States,A quiz show that features adult contestants and questions directly from the textbooks of first through fifth graders.
https://www.imdb.com/title/tt0958611/,https://m.media-amazon.com/images/M/MV5BMjA4Nzg2Mjg2OF5BMl5BanBnXkFtZTcwNjI1MDY2Mg@@._V1_.jpg,The Lair,2007,5.0,,"David Shae, Colton Ford, Brian Nolan, Peter Stickles, Dylan Vox, Frankie Valenti",Unknown,29,"Drama, Horror, Mystery, Romance, Vampire Horror",United States,Gay vampire club owner Damian believes journalist Thom is his reincarnated lover. Thom investigates bloodless bodies while unwittingly endangering his boyfriend by drawing Damian's attention.
https://www.imdb.com/title/tt0959086/,https://m.media-amazon.com/images/M/MV5BMTY2Njc1MTgyNV5BMl5BanBnXkFtZTcwODYwNTI1MQ@@._V1_.jpg,Flash Gordon: A Modern Space Opera,2007,4.9,Peter Hume,"Eric Johnson, Gina Holden, Karen Cliche, Jody Racicot, John Ralston, Jonathan Walker",1,21,"Action, Adventure, Drama, Sci-Fi","United States, Canada","Steven ""Flash"" Gordon and his companions defend Earth against Ming the Merciless."
https://www.imdb.com/title/tt0959601/,https://m.media-amazon.com/images/M/MV5BOTYxOTFmNTEtNjk5My00NDY1LTgxOGItYTg0YzQxNWY5OTQ1XkEyXkFqcGc@._V1_.jpg,Benidorm,2007,7.6,Derren Litten,"Jake Canuso, Janine Duvitski, Tony Maudsley, Elsie Kelly, Tim Healy, Sheila Reid",10,74,"Comedy, Sitcom",United Kingdom,British comedy series following holidaymakers at the Solana Resort in Benidorm. Hilarity ensues as guests try to get value for their Euros.
https://www.imdb.com/title/tt0960136/,https://m.media-amazon.com/images/M/MV5BZDkwNWM5NzYtNDU4Yi00MDcwLTkwMDktMWM1ODZhYWMzYWQwXkEyXkFqcGc@._V1_.jpg,Dirty Sexy Money,2007,7.2,Craig Wright,"Peter Krause, Donald Sutherland, William Baldwin, Natalie Zea, Glenn Fitzgerald, Seth Gabel",2,23,"Drama, Soap Opera, Workplace Drama",United States,A lawyer is forced to take care of one of New York City's wealthiest families.
https://www.imdb.com/title/tt0961121/,https://m.media-amazon.com/images/M/MV5BOWQyMmFlN2ItYjRjMi00ZTBkLWE5NGYtNGY3ZmRkOGI0ODI0XkEyXkFqcGc@._V1_.jpg,Horseland,2006,6.2,Phil Harnage,"David Kalis, Dana Donlan, Wendy K. Gray, Emily Hernandez, Jerry Longe, Caroline Iliff",3,39,"Adventure, Animation, Family",United States,"Seven horses and seven horse lovers go on adventures, aided by a wise collie, a jealous cat and a clumsy pig in a place called Horseland."
https://www.imdb.com/title/tt0962740/,https://m.media-amazon.com/images/M/MV5BMWM1ZWM1M2UtODk2Yy00MGY4LWJiZGYtYjIyNjNiNTFjMzJmXkEyXkFqcGc@._V1_.jpg,Hell Girl,2005,7.4,Hiroshi Watanabe,"Mamiko Noto, Masaya Matsukaze, Brina Palencia, R. Bruce Elliott, Kate Bristol, Takako Honda",Unknown,27,"Animation, Anime, Drama, Fantasy, Folk Horror, Hand-Drawn Animation, Horror, Mystery, Psychological Drama, Psychological Horror",Japan,"When someone wants revenge, they post about it on a special website at midnight. Then Hell Girl appears to do their bidding."
https://www.imdb.com/title/tt0962826/,https://m.media-amazon.com/images/M/MV5BMzIxYzU5YWYtZjQ5OS00MGExLWIxMWEtZjEzMDM0M2YwM2FjXkEyXkFqcGc@._V1_.jpg,Black Lagoon,2006,7.9,Rei Hiroe,"Brad Swaile, Maryke Hendrikse, Megumi Toyoguchi, Daisuke Namikawa, Yôichi Nishjima, Tôru Nara",2,24,"Action, Adult Animation, Adventure, Anime, Dark Comedy, Gangster, Hand-Drawn Animation, Japanese, Psychological Thriller, Seinen",Japan,"A Japanese businessman, captured by modern-day pirates, is written off and left for dead by his company. Tired of the corporate life, he opts to stick with the mercenaries that kidnapped him, becoming part of their gang."
https://www.imdb.com/title/tt0963967/,https://m.media-amazon.com/images/M/MV5BZTk1MzEyOGEtYjQyYy00NGEwLTkxNGYtMTc3NmZkMzEyNDRiXkEyXkFqcGc@._V1_.jpg,Bondi Rescue,2006,7.7,,"Bruce Hopkins, Osher Günsberg, Anthony 'Harries' Caroll, Dean Gladstone, Andrew Reid, Ryan Clark",18,209,"Documentary, Docuseries, Drama, Reality TV, Travel Documentary",Australia,"Harry loses his cool with 3 swimmers that he's forced to rescue just seconds after warning them not to swim in a dangerous area. However, calling them ""imbeciles"" and ""idiots"" puts him in hot water."
https://www.imdb.com/title/tt0964948/,https://m.media-amazon.com/images/M/MV5BMjdlNDFmMzItNDQzZC00NzkwLWI3NTEtYTNhMTI3MTRjMmM4XkEyXkFqcGc@._V1_.jpg,Red Eye w/Tom Shillue,2007,7.1,,"Andrew Levy, Greg Gutfeld, Joanne Goodhart, Tom Shillue, Bill Schulz, Tom O'Connor",Unknown,1881,"Comedy, News, Satire, Talk Show",United States,Satiric commentary and discussion on current political and social topics.
https://www.imdb.com/title/tt0965393/,https://m.media-amazon.com/images/M/MV5BNTI3OTEyMjU4MV5BMl5BanBnXkFtZTcwODc2NDU2MQ@@._V1_.jpg,Rock of Love with Bret Michaels,2007,4.9,"Mark Cronin, Cris Abrego","Bret Michaels, Big John Murray, Heather Chadwell, Jessica Rickleff, Ambre Lake, Lacey Sculls",3,39,"Game Show, Music, Reality TV, Romance",United States,"Through a series of challenges, women compete for a chance to live with rock star Bret Michaels, who rose to fame in the '80s by fronting the band Poison."
https://www.imdb.com/title/tt0965394/,https://m.media-amazon.com/images/M/MV5BMTQ4MTI1NTQ3NV5BMl5BanBnXkFtZTcwNDI4Mjc5MQ@@._V1_.jpg,Sanctuary,2008,7.3,Damian Kindler,"Amanda Tapping, Robin Dunne, Ryan Robbins, Christopher Heyerdahl, Agam Darshi, Emilie Ullerup",4,59,"Action, Drama, Fantasy, Medical Drama, Mystery, Sci-Fi, Supernatural Fantasy",Canada,"Modern society's evolution involves stem cells, gene therapy, transplants, and cloning, but also exposes the existence of monsters that hold the key to our race's future."
https://www.imdb.com/title/tt0965404/,https://m.media-amazon.com/images/M/MV5BNWVkM2EwNGMtOWRmNi00Y2IxLThlNDMtZWE4N2YyYmFiMDkzXkEyXkFqcGc@._V1_.jpg,Bubble Guppies,2006,6.2,"Jonny Belt, Robert Scull","Brianna Gentilella, Chris Phillips, Tino Insana, Cynthia de Graaff, Solomon Brown, AJ Kane",Unknown,138,"Adventure, Animation, Computer Animation, Family, Fantasy, Holiday Family, Music, Musical, Sea Adventure","Canada, United States, United Kingdom","The adventures of six fish-tailed kids- Molly, Gil, Deema, Oona, Goby, and Nonny."
https://www.imdb.com/title/tt0969007/,https://m.media-amazon.com/images/M/MV5BYjVhYTY3MGEtYzM5Ni00MTRlLThmN2UtNjY4MjFlNTE3MTQxXkEyXkFqcGc@._V1_.jpg,Mistresses,2008,7.6,"Rachel Anthony, S.J. Clarkson, Lowri Glain","Sarah Parish, Sharon Small, Orla Brady, Shelley Conn, Patrick Baladi, Adam Rayner",3,16,Drama,United Kingdom,"The lives and loves of four female friends: Katie, a doctor having an affair with a patient; Trudi, a 9/11 widow; Siobhan, a barrister; and Jessica, a commitment phobe who plays the field."
https://www.imdb.com/title/tt0970166/,https://m.media-amazon.com/images/M/MV5BOWY2YTJmZWUtYmNjNC00ZGExLTk5NTctYTA0MzQ3ZTE3ZTdkXkEyXkFqcGc@._V1_.jpg,Juan,2007,5.9,,"Silvia Pasquel, Eduardo Santamarina, Mayrín Villanueva, Alexis Ayala, Alejandra Barros, María Marcela",Unknown,261,"Comedy, Spanish",Mexico,"The story of Juan Domínguez, an incorrigible womanizer who arrives in Mexico City, fleeing the problems he had in his town because of women."
https://www.imdb.com/title/tt0972412/,https://m.media-amazon.com/images/M/MV5BMjQ4MjE1NzU5Nl5BMl5BanBnXkFtZTgwOTIwMzg5NjE@._V1_.jpg,Private Practice,2007,6.8,Shonda Rhimes,"Kate Walsh, Paul Adelstein, KaDee Strickland, Taye Diggs, Amy Brenneman, Tim Daly",6,112,"Comedy, Drama, Medical Drama, Romance",United States,"A spin-off of the medical drama ""Grey's Anatomy"" centering on the life of neonatal surgeon Addison Montgomery."
https://www.imdb.com/title/tt0972534/,https://m.media-amazon.com/images/M/MV5BY2JlM2JiNmQtNTdhNy00MDljLThjNDQtZDExNWI0NTNhMjVlXkEyXkFqcGc@._V1_.jpg,iCarly,2007,6.8,Dan Schneider,"Miranda Cosgrove, Jennette McCurdy, Nathan Kress, Jerry Trainor, Noah Munck, Mary Scheer",6,95,"Comedy, Family, Quirky Comedy, Romance, Sitcom, Teen Comedy, Teen Romance",United States,"Carly hosts her own home-grown web show, iCarly, Carly and sidekick Sam's regular webcasts ultimately feature everything from comedy sketches and talent contests to interviews, recipes, and problem-solving."
https://www.imdb.com/title/tt0972713/,https://m.media-amazon.com/images/M/MV5BOTA4YWU2ODYtMzI4YS00M2FmLTgxNjMtYzk4YWMxOTlkM2M5XkEyXkFqcGc@._V1_.jpg,Shakugan No Shana,2005,6.9,Yashichiro Takahashi,"Satoshi Hino, Rie Kugimiya, Tabitha St. Germain, Paul Dobson, Kristian Ayre, Brad Swaile",Unknown,40,"Action, Adventure, Animation, Anime, Hand-Drawn Animation, Japanese, Supernatural Fantasy, Teen Fantasy, Teen Romance, Urban Adventure",Japan,"Yuji is returning from school when suddenly time stops and monsters appear to devour people. He is not frozen, however. When one of the monsters spots him, he is saved by Shana, the great equalizer, who tells him he's a fading spirit."
https://www.imdb.com/title/tt0974077/,https://m.media-amazon.com/images/M/MV5BMzkxNzA5M2QtNGE3Yi00OTRiLTlkMTAtNGI2N2E2ODRlZGMwXkEyXkFqcGc@._V1_.jpg,Cranford,2008,8.3,"Sue Birtwistle, Susie Conklin","Judi Dench, Imelda Staunton, Julia McKenzie, Lisa Dillon, Deborah Findlay, Barbara Flynn",2,7,"Costume Drama, Drama, Period Drama","United Kingdom, United States","In the 1840s, Cranford is ruled by the ladies. They adore good gossip, and romance and change is in the air, as the unwelcome grasp of the Industrial Revolution rapidly approaches their beloved rural market-town."
https://www.imdb.com/title/tt0976014/,https://m.media-amazon.com/images/M/MV5BMGJjZjY1NWMtOWYxMi00OTA3LTk0ODAtMTBhMDk0YTA3MDQ4XkEyXkFqcGc@._V1_.jpg,Greek,2007,7.6,Patrick Sean Smith,"Clark Duke, Scott Michael Foster, Spencer Grammer, Paul James, Jake McDorman, Amber Stevens West",4,74,"Comedy, Dark Comedy, Drama, Family",United States,"Freshman Rusty Cartwright arrives at college and decides he no longer wants to be the boring geek from high school. He decides to pledge a fraternity. He is offered 2 bids; one from his sister's boyfriend Evan's fraternity and one from Cappie, his sister's ex-boyfriend's fraternity. Rusty must learn to handle his new life, and his new relationship with his sister. His...Read all"
https://www.imdb.com/title/tt0976192/,https://m.media-amazon.com/images/M/MV5BMjFkMGZmZDUtOTg0My00NGY4LTkxZDYtOGFhODMxNzQ5OWUwXkEyXkFqcGc@._V1_.jpg,The Spectacular Spider-Man,2008,8.4,,"Josh Keaton, Lacey Chabert, Joshua LeBar, Grey DeLisle, Alanna Ubach, Vanessa Marshall",2,26,"Action, Adventure, Animation, Comedy, Family, Hand-Drawn Animation, Sci-Fi, Superhero, Urban Adventure","United States, South Korea","An animated television show that focuses on a sixteen-year-old Peter Parker, and the origins of Spider-Man."
https://www.imdb.com/title/tt0978061/,https://m.media-amazon.com/images/M/MV5BMGQ0YWYwYmQtY2E0ZC00NzUwLTgyOWMtM2U5MjhlOTgxZjc5XkEyXkFqcGc@._V1_.jpg,Jumong,2006,8.1,,"Song Il-guk, Han Hye-jin, Kim Seung-su, Jun Kwang-ryul, Oh Yeon-su, Kyeon Mi-ri",1,81,"Biography, Drama, Historical Epic, History, Korean",South Korea,"An epic based on the myth of Jumong, founder of the ancient Korean kingdom of Goguryeo in 37 B.C."
https://www.imdb.com/title/tt0978076/,https://m.media-amazon.com/images/M/MV5BODUwODg2ZTEtZDJlOC00MzZlLWFkZDMtYzBlMjMyZjA4MTk1XkEyXkFqcGc@._V1_.jpg,Liar Game,2007,8.0,Shinobu Kaitani,"Erika Toda, Shôta Matsuda, Michiko Kichise, Kazuma Suzuki, Sôkô Wada, Masayuki Izumi",3,21,"Drama, Japanese, Psychological Thriller, Survival, Thriller",Japan,"The trusting and naive Nao suddenly finds herself participating in the mysterious Liar Game, a game in which players receive large sums of money and then have to deceive each other."
https://www.imdb.com/title/tt0978215/,https://m.media-amazon.com/images/M/MV5BY2ZmYmZjMjAtM2YxZi00YzI1LWI3YWMtMjE4NzAxMTY1YWNmXkEyXkFqcGc@._V1_.jpg,Utawarerumono,2006,6.9,Munemitsu Suga,"John Gremillion, Kira Vincent-Davis, Rikiya Koyama, Ryôka Yuzuki, Sasha Paysinger, Miyuki Sawashiro",1,26,"Action, Adventure, Animation, Anime, Fantasy, Hand-Drawn Animation, Japanese",Japan,"An injured man wakes up in a small village after being rescued by an apprentice physician. He has no memory of who he is and a mask he cannot take off, he then decides to live with the other villagers peacefully. However a single event in their village plunges himself and his fellow villagers into a path of war."
https://www.imdb.com/title/tt0979432/,https://m.media-amazon.com/images/M/MV5BN2MzODhjYTEtZTA2ZS00ZTRjLTlkZDYtNTBkNTdhNWJlMTYwXkEyXkFqcGc@._V1_.jpg,Boardwalk Empire,2010,8.6,Terence Winter,"Steve Buscemi, Kelly Macdonald, Michael Shannon, Shea Whigham, Stephen Graham, Vincent Piazza",5,56,"Crime, Drama, Epic, Gangster, Period Drama, Political Drama, Psychological Drama",United States,An Atlantic City politician plays both sides of the law by conspiring with gangsters during the Prohibition era.
https://www.imdb.com/title/tt0981232/,https://m.media-amazon.com/images/M/MV5BMWMwMjkwODQtMmVkYi00MTg2LTgwYzYtYTY4YTc4ZmUxYzE5XkEyXkFqcGc@._V1_.jpg,1ª Companhia,2005,4.0,,"José Moutinho, Maria Botelho Moniz, Soraia Sousa, Nuno Janeiro, Manuel Melo, Andrea Soares",3,8,"Adventure, Game Show, Portuguese, Reality TV",Portugal,
https://www.imdb.com/title/tt0983514/,https://m.media-amazon.com/images/M/MV5BMjUxNzhiYWEtMTUzMS00Y2RhLWFhOWUtODNmMDM2OTBkMWZkXkEyXkFqcGc@._V1_.jpg,Kitchen Nightmares,2007,7.5,,"Gordon Ramsay, Arthur Smith, Kim Seeley, Michael Cabbibo, Gordon Kennedy, Marc I. Daniels",Unknown,116,"Business Reality TV, Reality TV",United States,Gordon Ramsay visits struggling restaurants across America and spends one week trying to help them become successful.
https://www.imdb.com/title/tt0983983/,https://m.media-amazon.com/images/M/MV5BZmYxYWRmODAtMWEzNC00MTAxLTkyN2EtMTM1YmE2YzAwNmQxXkEyXkFqcGc@._V1_.jpg,Shaun the Sheep,2007,8.2,"David Fine, Alison Snowden, Richard Starzak","Justin Fletcher, John Sparkes, Kate Harbour, Richard Webber, Jo Allen, Andy Nyman",7,191,"Animal Adventure, Animation, Comedy, Family, Quirky Comedy, Short, Slapstick, Stop Motion Animation","United Kingdom, Finland, Germany","Shaun The Sheep is a cheeky and mischievous sheep at Mossy Bottom farm who's the leader of the flock and always plays slapstick jokes, pranks and causes trouble especially on Farmer X and his grumpy guide dog, Bitzer."
https://www.imdb.com/title/tt0985285/,https://m.media-amazon.com/images/M/MV5BMWVkYWU1MDMtMTkxNi00YmZkLWI3MzktNTY3OWRkODA2OTBiXkEyXkFqcGc@._V1_.jpg,Ghost Hunt,2006,7.4,,"Travis Willingham, Cherami Leigh, Colleen Clinkenbeard, Todd Haberkorn, Kaori Nazuka, Kenji Hamada",1,25,"Animation, Anime, Comedy, Drama, Hand-Drawn Animation, Horror, Japanese, Mystery, Thriller",Japan,Shibuya Psychic Research Center investigates supernatural occurrences all over Japan.
